coaster_name,material_type_x,seating_type,speed,height,length,num_inversions,manufacturer,park_name_x,status,rank,year_ranked,material_type_y,park_name_y,supplier,year_built
Shock Wave,Steel,Sit Down,96.0,35.0,1097.0,2.0,Schwarzkopf,Six Flags Over Texas,status.operating,26,2012,Steel,Six Flags Over Texas,Schwarzkopf,1978
Shock Wave,Steel,Sit Down,96.0,35.0,1097.0,2.0,Schwarzkopf,Six Flags Over Texas,status.operating,42,2011,Steel,Six Flags Over Texas,Schwarzkopf,1978
Shock Wave,Steel,Sit Down,96.0,35.0,1097.0,2.0,Schwarzkopf,Six Flags Over Texas,status.operating,37,2010,Steel,Six Flags Over Texas,Schwarzkopf,1978
Sky Rocket,na,Sit Down,100.0,45.0,263.0,1.0,Premier Rides,Chimelong Paradise,status.operating,44,2011,Steel,Kennywood,Premier Rides,2010
Sky Rocket,na,Sit Down,100.0,45.0,263.0,1.0,Premier Rides,Chimelong Paradise,status.operating,17,2010,Steel,Kennywood,Premier Rides,2010
Sky Rocket,Steel,Sit Down,80.0,29.0,640.0,3.0,Premier Rides,Kennywood,status.operating,44,2011,Steel,Kennywood,Premier Rides,2010
Sky Rocket,Steel,Sit Down,80.0,29.0,640.0,3.0,Premier Rides,Kennywood,status.operating,17,2010,Steel,Kennywood,Premier Rides,2010
Skyrush,Steel,Sit Down,120.0,60.0,1100.0,0.0,Intamin,Hersheypark,status.operating,23,2022,Steel,Hersheypark,Intamin,2012
Skyrush,Steel,Sit Down,120.0,60.0,1100.0,0.0,Intamin,Hersheypark,status.operating,33,2021,Steel,Hersheypark,Intamin,2012
Skyrush,Steel,Sit Down,120.0,60.0,1100.0,0.0,Intamin,Hersheypark,status.operating,27,2019,Steel,Hersheypark,Intamin,2012
Skyrush,Steel,Sit Down,120.0,60.0,1100.0,0.0,Intamin,Hersheypark,status.operating,30,2018,Steel,Hersheypark,Intamin,2012
Skyrush,Steel,Sit Down,120.0,60.0,1100.0,0.0,Intamin,Hersheypark,status.operating,24,2017,Steel,Hersheypark,Intamin,2012
Skyrush,Steel,Sit Down,120.0,60.0,1100.0,0.0,Intamin,Hersheypark,status.operating,25,2015,Steel,Hersheypark,Intamin,2012
Skyrush,Steel,Sit Down,120.0,60.0,1100.0,0.0,Intamin,Hersheypark,status.operating,26,'14,Steel,Hersheypark,Intamin,2012
Skyrush,Steel,Sit Down,120.0,60.0,1100.0,0.0,Intamin,Hersheypark,status.operating,26,2013,Steel,Hersheypark,Intamin,2012
Skyrush,Steel,Sit Down,120.0,60.0,1100.0,0.0,Intamin,Hersheypark,status.operating,42,2012,Steel,Hersheypark,Intamin,2012
Space Mountain,Steel,Sit Down,52.0,23.0,1052.0,0.0,Dynamic Attractions,Disneyland,status.operating,43,2011,Steel,Disneyland,WED Imagineering,1977
Space Mountain,Steel,Sit Down,52.0,23.0,1052.0,0.0,Dynamic Attractions,Disneyland,status.operating,46,2010,Steel,Disneyland,WED Imagineering,1977
Space Mountain,Steel,Sit Down,,,,0.0,Vekoma,Formosan Aboriginal Culture Village,status.operating,43,2011,Steel,Disneyland,WED Imagineering,1977
Space Mountain,Steel,Sit Down,,,,0.0,Vekoma,Formosan Aboriginal Culture Village,status.operating,46,2010,Steel,Disneyland,WED Imagineering,1977
Space Mountain,na,Sit Down,,,,,Zamperla,Mampato,status.operating,43,2011,Steel,Disneyland,WED Imagineering,1977
Space Mountain,na,Sit Down,,,,,Zamperla,Mampato,status.operating,46,2010,Steel,Disneyland,WED Imagineering,1977
Space Mountain,Steel,Sit Down,,31.0,1052.0,0.0,Walt Disney Imagineering,Tokyo Disneyland,status.operating,43,2011,Steel,Disneyland,WED Imagineering,1977
Space Mountain,Steel,Sit Down,,31.0,1052.0,0.0,Walt Disney Imagineering,Tokyo Disneyland,status.operating,46,2010,Steel,Disneyland,WED Imagineering,1977
Steel Curtain,Steel,Sit Down,120.0,67.0,1220.0,9.0,S&S,Kennywood,status.operating,35,2022,Steel,Kennywood,S&S,2019
Steel Curtain,Steel,Sit Down,120.0,67.0,1220.0,9.0,S&S,Kennywood,status.operating,23,2021,Steel,Kennywood,S&S,2019
Steel Curtain,Steel,Sit Down,120.0,67.0,1220.0,9.0,S&S,Kennywood,status.operating,42,2019,Steel,Kennywood,S&S,2019
Steel Dragon 2000,Steel,Sit Down,153.0,97.0,2479.0,0.0,Morgan,Nagashima Spa Land,status.operating,46,2022,Steel,Nagashima Spa Land,Morgan,2000
Steel Dragon 2000,Steel,Sit Down,153.0,97.0,2479.0,0.0,Morgan,Nagashima Spa Land,status.operating,35,2021,Steel,Nagashima Spa Land,Morgan,2000
Steel Dragon 2000,Steel,Sit Down,153.0,97.0,2479.0,0.0,Morgan,Nagashima Spa Land,status.operating,20,2019,Steel,Nagashima Spa Land,Morgan,2000
Steel Eel,Steel,Sit Down,105.0,46.0,1128.0,0.0,Morgan,SeaWorld San Antonio,status.operating,47,2010,Steel,SeaWorld San Antonio,Morgan,1999
Steel Force,Steel,Sit Down,120.0,61.0,1706.0,0.0,Morgan,Dorney Park,status.operating,45,2021,Steel,Dorney Park,Morgan,1997
Steel Force,Steel,Sit Down,120.0,61.0,1706.0,0.0,Morgan,Dorney Park,status.operating,44,2017,Steel,Dorney Park,Morgan,1997
Steel Force,Steel,Sit Down,120.0,61.0,1706.0,0.0,Morgan,Dorney Park,status.operating,37,2016,Steel,Dorney Park,Morgan,1997
Steel Force,Steel,Sit Down,120.0,61.0,1706.0,0.0,Morgan,Dorney Park,status.operating,45,2015,Steel,Dorney Park,Morgan,1998
Steel Force,Steel,Sit Down,120.0,61.0,1706.0,0.0,Morgan,Dorney Park,status.operating,37,'14,Steel,Dorney Park,Morgan,1998
Steel Force,Steel,Sit Down,120.0,61.0,1706.0,0.0,Morgan,Dorney Park,status.operating,37,2013,Steel,Dorney Park,Morgan,1998
Steel Force,Steel,Sit Down,120.0,61.0,1706.0,0.0,Morgan,Dorney Park,status.operating,39,2012,Steel,Dorney Park,Morgan,1997
Steel Force,Steel,Sit Down,120.0,61.0,1706.0,0.0,Morgan,Dorney Park,status.operating,26,2011,Steel,Dorney Park,Morgan,1997
Steel Force,Steel,Sit Down,120.0,61.0,1706.0,0.0,Morgan,Dorney Park,status.operating,27,2010,Steel,Dorney Park,Morgan,1997
Steel Vengeance,Hybrid,Sit Down,119.0,62.0,1750.0,4.0,RMC,Cedar Point,status.operating,2,2022,Steel,Cedar Point,Rocky Mountain Const.,2018
Steel Vengeance,Hybrid,Sit Down,119.0,62.0,1750.0,4.0,RMC,Cedar Point,status.operating,3,2021,Steel,Cedar Point,Rocky Mountain,2018
Steel Vengeance,Hybrid,Sit Down,119.0,62.0,1750.0,4.0,RMC,Cedar Point,status.operating,3,2019,Steel,Cedar Point,Rocky Mountain,2018
Steel Vengeance,Hybrid,Sit Down,119.0,62.0,1750.0,4.0,RMC,Cedar Point,status.operating,3,2018,Steel,Cedar Point,Rocky Mountain,2018
Storm Chaser,Steel,Spinning,60.0,19.0,430.0,0.0,Mack,Paultons Park,status.announced,47,2018,Steel,Kentucky Kingdom,Rocky Mountain,2016
Storm Chaser,Steel,Spinning,60.0,19.0,430.0,0.0,Mack,Paultons Park,status.announced,33,2017,Steel,Kentucky Kingdom,RMC,2016
Storm Chaser,Steel,Spinning,60.0,19.0,430.0,0.0,Mack,Paultons Park,status.announced,28,2016,Steel,Kentucky Kingdom,RMC,2016
Storm Chaser,Steel,Sit Down,84.0,31.0,836.0,3.0,RMC,Kentucky Kingdom,status.operating,47,2018,Steel,Kentucky Kingdom,Rocky Mountain,2016
Storm Chaser,Steel,Sit Down,84.0,31.0,836.0,3.0,RMC,Kentucky Kingdom,status.operating,33,2017,Steel,Kentucky Kingdom,RMC,2016
Storm Chaser,Steel,Sit Down,84.0,31.0,836.0,3.0,RMC,Kentucky Kingdom,status.operating,28,2016,Steel,Kentucky Kingdom,RMC,2016
Storm Runner,Steel,Sit Down,120.0,56.0,806.0,3.0,Intamin,Hersheypark,status.operating,44,2012,Steel,Hersheypark,Intamin,2004
Storm Runner,Steel,Sit Down,120.0,56.0,806.0,3.0,Intamin,Hersheypark,status.operating,39,2010,Steel,Hersheypark,Intamin,2004
Superman: The Ride,Steel,Sit Down,124.0,63.0,1646.0,0.0,Intamin,Six Flags New England,status.operating,4,2019,Steel,Six Flags New England,Intamin,2000
Superman: The Ride,Steel,Sit Down,124.0,63.0,1646.0,0.0,Intamin,Six Flags New England,status.operating,5,2018,Steel,Six Flags New England,Intamin,2000
Superman Krypton Coaster,Steel,Floorless,113.0,51.0,1227.0,6.0,B&M,Six Flags Fiesta Texas,status.operating,38,2011,Steel,Six Flags Fiesta Texas,B & M,2000
Superman The Ride,Steel,Sit Down,124.0,63.0,1646.0,0.0,Intamin,Six Flags New England,status.operating,7,2022,Steel,Six Flags New England,Intamin,2000
Superman The Ride,Steel,Sit Down,124.0,63.0,1646.0,0.0,Intamin,Six Flags New England,status.operating,4,2021,Steel,Six Flags New England,Intamin,2000
Superman The Ride,Steel,Sit Down,124.0,63.0,1646.0,0.0,Intamin,Six Flags New England,status.operating,3,2017,Steel,Six Flags New England,Intamin,2000
Superman The Ride,Steel,Sit Down,124.0,63.0,1646.0,0.0,Intamin,Six Flags New England,status.operating,3,2016,Steel,Six Flags New England,Intamin,2000
Superman Ride of Steel,Steel,Sit Down,117.0,60.0,1630.0,0.0,Intamin,Six Flags Great America,status.operating,47,2019,Steel,Six Flags Great America,Intamin,2000
Superman Ride of Steel,Steel,Sit Down,117.0,60.0,1630.0,0.0,Intamin,Six Flags Great America,status.operating,39,2018,Steel,Six Flags Great America,Intamin,2000
Superman Ride of Steel,Steel,Sit Down,117.0,60.0,1630.0,0.0,Intamin,Six Flags Great America,status.operating,38,2013,Steel,Six Flags Great America,Intamin,2000
Superman Ride of Steel,Steel,Sit Down,117.0,60.0,1630.0,0.0,Intamin,Six Flags Great America,status.operating,29,2012,Steel,Six Flags Great America,Intamin,2000
Superman Ride of Steel,Steel,Sit Down,117.0,60.0,1630.0,0.0,Intamin,Six Flags Great America,status.operating,40,2011,Steel,Six Flags Great America,Intamin,2000
Superman Ride of Steel,Steel,Sit Down,117.0,60.0,1630.0,0.0,Intamin,Six Flags Great America,status.operating,32,2010,Steel,Six Flags Great America,Intamin,2000
Taron,Steel,Sit Down,117.0,30.0,1320.0,0.0,Intamin,Phantasialand,status.operating,12,2022,Steel,Phantasialand,Intamin,2016
Taron,Steel,Sit Down,117.0,30.0,1320.0,0.0,Intamin,Phantasialand,status.operating,10,2021,Steel,Phantasialand,Intamin,2016
Taron,Steel,Sit Down,117.0,30.0,1320.0,0.0,Intamin,Phantasialand,status.operating,17,2019,Steel,Phantasialand,Intamin,2016
Taron,Steel,Sit Down,117.0,30.0,1320.0,0.0,Intamin,Phantasialand,status.operating,15,2018,Steel,Phantasialand,Intamin,2016
Taron,Steel,Sit Down,117.0,30.0,1320.0,0.0,Intamin,Phantasialand,status.operating,21,2017,Steel,Phantasialand,Intamin,2016
Taron,Steel,Sit Down,117.0,30.0,1320.0,0.0,Intamin,Phantasialand,status.operating,32,2016,Steel,Phantasialand,Intamin,2016
Tatsu,Steel,Flying,100.0,52.0,1097.0,4.0,B&M,Six Flags Magic Mountain,status.operating,49,2019,Steel,Six Flags Magic Mountain,B&M,2006
Tatsu,Steel,Flying,100.0,52.0,1097.0,4.0,B&M,Six Flags Magic Mountain,status.operating,34,'14,Steel,Six Flags Magic Mountain,B&M,2006
Tatsu,Steel,Flying,100.0,52.0,1097.0,4.0,B&M,Six Flags Magic Mountain,status.operating,50,2013,Steel,Six Flags Magic Mountain,B & M,2006
Tatsu,Steel,Flying,100.0,52.0,1097.0,4.0,B&M,Six Flags Magic Mountain,status.operating,28,2012,Steel,Six Flags Magic Mountain,B & M,2006
Tatsu,Steel,Flying,100.0,52.0,1097.0,4.0,B&M,Six Flags Magic Mountain,status.operating,39,2011,Steel,Six Flags Magic Mountain,B & M,2006
Tatsu,Steel,Flying,100.0,52.0,1097.0,4.0,B&M,Six Flags Magic Mountain,status.operating,40,2010,Steel,Six Flags Magic Mountain,B & M,2006
The Big One,Steel,Sit Down,120.0,65.0,1675.0,0.0,Arrow,Blackpool Pleasure Beach,status.operating,48,2011,Steel,Blackpool Pleasure Beach,Arrow,1994
The Big One,Steel,Sit Down,120.0,65.0,1675.0,0.0,Arrow,Blackpool Pleasure Beach,status.operating,44,2010,Steel,Blackpool Pleasure Beach,Arrow,1994
The Swarm,Steel,Wing,,39.0,775.0,4.0,B&M,Thorpe Park,status.operating,30,2015,Steel,Thorpe Park,B&M,2012
Thunderbird,Steel,Wing,100.0,43.0,925.0,4.0,B&M,Holiday World,status.operating,49,2018,Steel,Holiday World,B&M,2015
Thunderbird,Steel,Wing,100.0,43.0,925.0,4.0,B&M,Holiday World,status.operating,39,2017,Steel,Holiday World,B&M,2015
Thunderbird,Steel,Wing,100.0,43.0,925.0,4.0,B&M,Holiday World,status.operating,34,2016,Steel,Holiday World,B&M,2015
Thunderbird,Wooden,Sit Down,75.0,27.0,850.0,0.0,GCI,PowerPark,status.operating,49,2018,Steel,Holiday World,B&M,2015
Thunderbird,Wooden,Sit Down,75.0,27.0,850.0,0.0,GCI,PowerPark,status.operating,39,2017,Steel,Holiday World,B&M,2015
Thunderbird,Wooden,Sit Down,75.0,27.0,850.0,0.0,GCI,PowerPark,status.operating,34,2016,Steel,Holiday World,B&M,2015
Time Traveler,Steel,Spinning,80.0,30.0,920.0,3.0,Mack,Silver Dollar City,status.operating,22,2022,Steel,Silver Dollar City,Mack,2018
Time Traveler,Steel,Spinning,80.0,30.0,920.0,3.0,Mack,Silver Dollar City,status.operating,26,2021,Steel,Silver Dollar City,Mack,2018
Time Traveler,Steel,Spinning,80.0,30.0,920.0,3.0,Mack,Silver Dollar City,status.operating,22,2019,Steel,Silver Dollar City,Mack,2018
Time Traveler,Steel,Spinning,80.0,30.0,920.0,3.0,Mack,Silver Dollar City,status.operating,18,2018,Steel,Silver Dollar City,Mack,2018
Titan,Steel,Sit Down,137.0,75.0,1619.0,0.0,Giovanola,Six Flags Over Texas,status.operating,42,2013,Steel,Six Flags Over Texas,Giovanola,2001
Titan,Steel,Sit Down,137.0,75.0,1619.0,0.0,Giovanola,Six Flags Over Texas,status.operating,36,2012,Steel,Six Flags Over Texas,Giovanola,2001
Titan,Steel,Sit Down,137.0,75.0,1619.0,0.0,Giovanola,Six Flags Over Texas,status.operating,25,2011,Steel,Six Flags Over Texas,Giovanola,2001
Titan,Steel,Sit Down,137.0,75.0,1619.0,0.0,Giovanola,Six Flags Over Texas,status.operating,42,2010,Steel,Six Flags Over Texas,Giovanola,2001
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,28,2021,Steel,Cedar Point,Intamin,2003
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,21,2019,Steel,Cedar Point,Intamin,2003
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,16,2018,Steel,Cedar Point,Intamin,2003
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,17,2017,Steel,Cedar Point,Intamin,2003
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,19,2016,Steel,Cedar Point,Intamin,2003
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,13,2015,Steel,Cedar Point,Intamin,2003
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,19,'14,Steel,Cedar Point,Intamin,2003
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,12,2013,Steel,Cedar Point,Intamin,2003
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,13,2012,Steel,Cedar Point,Intamin,2003
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,9,2011,Steel,Cedar Point,Intamin,2003
Top Thrill Dragster,Steel,Sit Down,192.0,128.0,853.0,0.0,Intamin,Cedar Point,status.operating,10,2010,Steel,Cedar Point,Intamin,2003
TRON Lightcycle Power Run,Steel,Motorbike,95.0,24.0,970.0,0.0,Vekoma,Shanghai Disneyland,status.operating,35,2019,Steel,Shanghai Disneyland,Vekoma,2016
Twisted Colossus,Hybrid,Sit Down,92.0,37.0,1520.0,2.0,RMC,Six Flags Magic Mountain,status.operating,18,2022,Steel,Six Flags Magic Mountain,Rocky Mountain Const.,2015
Twisted Colossus,Hybrid,Sit Down,92.0,37.0,1520.0,2.0,RMC,Six Flags Magic Mountain,status.operating,16,2021,Steel,Six Flags Magic Mountain,Rocky Mountain,2015
Twisted Colossus,Hybrid,Sit Down,92.0,37.0,1520.0,2.0,RMC,Six Flags Magic Mountain,status.operating,6,2019,Steel,Six Flags Magic Mountain,Rocky Mountain,2015
Twisted Colossus,Hybrid,Sit Down,92.0,37.0,1520.0,2.0,RMC,Six Flags Magic Mountain,status.operating,24,2018,Steel,Six Flags Magic Mountain,Rocky Mountain,2015
Twisted Colossus,Hybrid,Sit Down,92.0,37.0,1520.0,2.0,RMC,Six Flags Magic Mountain,status.operating,16,2017,Steel,Six Flags Magic Mountain,RMC,2015
Twisted Colossus,Hybrid,Sit Down,92.0,37.0,1520.0,2.0,RMC,Six Flags Magic Mountain,status.operating,26,2016,Steel,Six Flags Magic Mountain,RMC,2015
Twisted Colossus,Hybrid,Sit Down,92.0,37.0,1520.0,2.0,RMC,Six Flags Magic Mountain,status.operating,28,2015,Steel,Six Flags Magic Mountain,Rocky Mountain,2015
Twisted Timbers,Hybrid,Sit Down,87.0,34.0,1024.0,3.0,RMC,Kings Dominion,status.operating,40,2022,Steel,Kings Dominion,Rocky Mountain Const.,2018
Twisted Timbers,Hybrid,Sit Down,87.0,34.0,1024.0,3.0,RMC,Kings Dominion,status.operating,39,2021,Steel,Kings Dominion,Rocky Mountain,2018
Twisted Timbers,Hybrid,Sit Down,87.0,34.0,1024.0,3.0,RMC,Kings Dominion,status.operating,37,2019,Steel,Kings Dominion,Rocky Mountain,2019
Twisted Timbers,Hybrid,Sit Down,87.0,34.0,1024.0,3.0,RMC,Kings Dominion,status.operating,38,2018,Steel,Kings Dominion,Rocky Mountain,2018
Verbolten,Steel,Sit Down,85.0,,864.0,0.0,Zierer,Busch Gardens Williamsburg,status.operating,38,2019,Steel,Busch Gardens Williamsburg,Zierer,2012
Verbolten,Steel,Sit Down,85.0,,864.0,0.0,Zierer,Busch Gardens Williamsburg,status.operating,36,2018,Steel,Busch Gardens Williamsburg,Zierer,2012
Volcano,Steel,Inverted,112.0,47.0,840.0,4.0,Intamin,Kings Dominion,status.closed.definitely,35,2010,Steel,Kings Dominion,Intamin,1998
Volcano: The Blast Coaster,Steel,Inverted,112.0,47.0,840.0,4.0,Intamin,Kings Dominion,status.closed.definitely,49,'14,Steel,Kings Dominion,Intamin,1998
Volcano: The Blast Coaster,Steel,Inverted,112.0,47.0,840.0,4.0,Intamin,Kings Dominion,status.closed.definitely,39,2013,Steel,Kings Dominion,Intamin,1998
Volcano: The Blast Coaster,Steel,Inverted,112.0,47.0,840.0,4.0,Intamin,Kings Dominion,status.closed.definitely,40,2012,Steel,Kings Dominion,Intamin,1998
Volcano: The Blast Coaster,Steel,Inverted,112.0,47.0,840.0,4.0,Intamin,Kings Dominion,status.closed.definitely,29,2011,Steel,Kings Dominion,Intamin,1998
Whizzer,Steel,Sit Down,68.0,21.0,945.0,0.0,Schwarzkopf,Six Flags Great America,status.operating,50,2022,Steel,Six Flags Great America,Schwarzkopf,1976
Whizzer,Steel,Sit Down,68.0,21.0,945.0,0.0,Schwarzkopf,Six Flags Great America,status.operating,44,2019,Steel,Six Flags Great America,Schwarzkopf,1976
Whizzer,Steel,Sit Down,68.0,21.0,945.0,0.0,Schwarzkopf,Six Flags Great America,status.operating,50,2018,Steel,Six Flags Great America,Schwarzkopf,1976
Whizzer,Steel,Sit Down,68.0,21.0,945.0,0.0,Schwarzkopf,Six Flags Great America,status.operating,46,2017,Steel,Six Flags Great America,Schwarzkopf,1976
Whizzer,Steel,Sit Down,68.0,21.0,945.0,0.0,Schwarzkopf,Six Flags Great America,status.operating,45,2016,Steel,Six Flags Great America,Schwarzkopf,1976
Whizzer,Steel,Sit Down,68.0,21.0,945.0,0.0,Schwarzkopf,Six Flags Great America,status.operating,46,2015,Steel,Six Flags Great America,Schwarzkopf,1976
Whizzer,Steel,Sit Down,68.0,21.0,945.0,0.0,Schwarzkopf,Six Flags Great America,status.operating,44,'14,Steel,Six Flags Great America,Schwarzkopf,1976
Whizzer,Steel,Sit Down,68.0,21.0,945.0,0.0,Schwarzkopf,Six Flags Great America,status.operating,40,2013,Steel,Six Flags Great America,Schwarzkopf,1976
Wicked Cyclone,Hybrid,Sit Down,89.0,33.0,1012.0,3.0,RMC,Six Flags New England,status.operating,45,2022,Steel,Six Flags New England,Rocky Mountain Const.,2015
Wicked Cyclone,Hybrid,Sit Down,89.0,33.0,1012.0,3.0,RMC,Six Flags New England,status.operating,42,2021,Steel,Six Flags New England,Rocky Mountain,2015
Wicked Cyclone,Hybrid,Sit Down,89.0,33.0,1012.0,3.0,RMC,Six Flags New England,status.operating,39,2019,Steel,Six Flags New England,Rocky Mountain,2015
Wicked Cyclone,Hybrid,Sit Down,89.0,33.0,1012.0,3.0,RMC,Six Flags New England,status.operating,33,2018,Steel,Six Flags New England,Rocky Mountain,2015
Wicked Cyclone,Hybrid,Sit Down,89.0,33.0,1012.0,3.0,RMC,Six Flags New England,status.operating,14,2017,Steel,Six Flags New England,RMC,2015
Wicked Cyclone,Hybrid,Sit Down,89.0,33.0,1012.0,3.0,RMC,Six Flags New England,status.operating,18,2016,Steel,Six Flags New England,RMC,2015
Wicked Cyclone,Hybrid,Sit Down,89.0,33.0,1012.0,3.0,RMC,Six Flags New England,status.operating,23,2015,Steel,Six Flags New England,Rocky Mountain,2015
Wild Eagle,Steel,Wing,98.0,64.0,953.0,4.0,B&M,Dollywood,status.operating,36,2016,Steel,Dollywood,B&M,2012
Wild Eagle,Steel,Wing,98.0,64.0,953.0,4.0,B&M,Dollywood,status.operating,31,2015,Steel,Dollywood,B&M,2012
Wild Eagle,Steel,Wing,98.0,64.0,953.0,4.0,B&M,Dollywood,status.operating,28,'14,Steel,Dollywood,B&M,2012
Wild Eagle,Steel,Wing,98.0,64.0,953.0,4.0,B&M,Dollywood,status.operating,24,2013,Steel,Dollywood,B & M,2012
Wild Eagle,Steel,Wing,98.0,64.0,953.0,4.0,B&M,Dollywood,status.operating,15,2012,Steel,Dollywood,B & M,2012
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,32,2022,Steel,Six Flags Magic Mountain,Arrow,2001
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,26,2021,Steel,Six Flags Magic Mountain,Arrow,2002
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,23,2019,Steel,Six Flags Magic Mountain,Arrow,2002
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,31,2018,Steel,Six Flags Magic Mountain,Arrow,2001
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,25,2017,Steel,Six Flags Magic Mountain,Arrow,2002
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,23,2016,Steel,Six Flags Magic Mountain,Arrow,2002
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,20,2015,Steel,Six Flags Magic Mountain,Arrow,2002
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,18,'14,Steel,Six Flags Magic Mountain,Arrow,2002
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,16,2013,Steel,Six Flags Magic Mountain,Arrow,2002
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,18,2012,Steel,Six Flags Magic Mountain,Arrow,2002
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,16,2011,Steel,Six Flags Magic Mountain,Arrow,2002
X2,Steel,4th Dimension,122.0,53.0,1100.0,6.0,Arrow,Six Flags Magic Mountain,status.operating,15,2010,Steel,Six Flags Magic Mountain,Arrow,2002
X-Flight,Steel,Flying,81.0,35.0,1018.0,0.0,Vekoma,Geauga Lake,status.closed.definitely,45,2013,Steel,Six Flags Great America,B & M,2012
X-Flight,Steel,Wing,90.0,37.0,915.0,5.0,B&M,Six Flags Great America,status.operating,45,2013,Steel,Six Flags Great America,B & M,2012
Yukon Striker,Steel,Sit Down,130.0,75.0,1105.0,4.0,B&M,Canada's Wonderland,status.operating,34,2019,Steel,Canada's Wonderland,B&M,2019
Zadra,Hybrid,Sit Down,115.0,63.0,1300.0,3.0,RMC,Energylandia,status.construction,26,2022,Steel,Energylandia,Rocky Mountain Const.,2019
